order_date,channel,sessions,orders,new_customer_orders,returning_customer_orders,gross_revenue,amount_refunded,units_sold,units_returned,cogs,ad_spend
2025-12-13,Meta Ads,233,5,3,2,416.0,0.0,8,0,150.27,274.63
2025-12-13,Organic Search,445,9,3,6,640.11,0.0,17,0,229.8,0
2025-12-13,Direct,253,8,1,7,687.97,0.0,14,0,264.93,0
2025-12-13,Email,200,7,0,7,530.25,0.0,11,0,205.6,0
2025-12-13,Referral,110,3,1,2,260.76,0.0,5,0,100.26,0
2025-12-13,Bol.com,0,2,0,2,159.47,0.0,3,0,56.34,0
2025-12-14,Google Ads,458,13,7,6,961.62,0.0,21,0,367.61,449.0
2025-12-14,Meta Ads,222,5,3,2,412.55,0.0,8,0,146.16,255.66
2025-12-14,Organic Search,475,11,4,7,876.33,0.0,21,0,324.87,0
2025-12-14,Direct,246,7,1,6,576.74,0.0,12,0,207.71,0
2025-12-14,Email,180,8,1,7,629.89,0.0,15,0,237.29,0
2025-12-14,Referral,105,2,0,2,165.37,0.0,3,0,61.73,0
2025-12-14,Bol.com,0,3,1,2,244.15,0.0,5,0,89.46,0
2025-12-15,Google Ads,741,21,10,11,1752.95,46.94,36,1,621.63,732.61
2025-12-15,Meta Ads,300,6,3,3,429.72,0.0,11,0,151.28,334.51
2025-12-15,Organic Search,756,18,7,11,1371.97,0.0,30,0,529.82,0
2025-12-15,Direct,291,10,2,8,760.89,0.0,17,0,284.08,0
2025-12-15,Email,288,12,1,11,960.48,0.0,20,0,343.24,0
2025-12-15,Referral,177,4,1,3,277.1,0.0,7,0,102.96,0
2025-12-15,Bol.com,0,5,1,4,407.92,0.0,9,0,156.7,0
2025-12-16,Google Ads,725,20,11,9,1478.97,40.56,35,1,564.2,709.83
2025-12-16,Meta Ads,324,6,3,3,431.95,0.0,11,0,154.96,353.59
2025-12-16,Organic Search,670,12,4,8,885.43,35.62,22,1,331.8,0
2025-12-16,Direct,345,12,3,9,910.05,0.0,20,0,336.91,0
2025-12-16,Email,271,10,1,9,746.33,0.0,18,0,284.16,0
2025-12-16,Referral,156,4,1,3,322.75,0.0,7,0,121.75,0
2025-12-16,Bol.com,0,4,1,3,339.54,0.0,7,0,123.52,0
2025-12-17,Google Ads,702,17,9,8,1222.86,37.19,32,1,438.1,605.47
2025-12-17,Meta Ads,286,5,3,2,420.56,0.0,9,0,162.64,323.27
2025-12-17,Organic Search,636,15,6,9,1262.75,47.42,25,1,485.98,0
2025-12-17,Direct,294,9,2,7,661.69,0.0,16,0,251.23,0
2025-12-17,Email,253,12,1,11,1035.97,0.0,21,0,400.41,0
2025-12-17,Referral,134,4,1,3,320.08,0.0,7,0,123.64,0
2025-12-17,Bol.com,0,2,0,2,151.1,0.0,3,0,58.46,0
2025-12-18,Google Ads,628,16,8,8,1301.94,41.06,30,1,487.89,577.07
2025-12-18,Meta Ads,317,6,3,3,515.88,0.0,9,0,182.23,328.25
2025-12-18,Organic Search,666,15,5,10,1040.18,0.0,28,0,378.14,0
2025-12-18,Direct,301,9,2,7,635.82,0.0,16,0,242.72,0
2025-12-18,Email,252,12,1,11,877.18,0.0,21,0,339.48,0
2025-12-18,Referral,143,4,2,2,322.73,0.0,6,0,113.86,0
2025-12-18,Bol.com,0,3,1,2,240.5,0.0,5,0,88.74,0
2025-12-19,Google Ads,659,17,9,8,1208.18,43.71,32,1,440.25,593.41
2025-12-19,Meta Ads,282,5,3,2,418.96,0.0,8,0,159.25,332.57
2025-12-19,Organic Search,690,14,5,9,1039.23,0.0,23,0,378.26,0
2025-12-19,Direct,327,12,3,9,899.95,0.0,21,0,326.9,0
2025-12-19,Email,271,12,1,11,852.64,45.01,23,1,325.33,0
2025-12-19,Referral,152,4,1,3,338.28,0.0,7,0,123.57,0
2025-12-19,Bol.com,0,3,1,2,218.95,0.0,5,0,84.11,0
2025-12-20,Google Ads,599,14,7,7,1050.05,0.0,22,0,390.68,453.97
2025-12-20,Meta Ads,213,4,2,2,313.86,0.0,7,0,116.02,252.73
2025-12-20,Organic Search,532,13,4,9,1001.59,0.0,24,0,375.89,0
2025-12-20,Direct,216,6,1,5,469.72,0.0,11,0,168.74,0
2025-12-20,Email,218,9,1,8,646.89,0.0,16,0,231.94,0
2025-12-20,Referral,105,2,0,2,168.77,0.0,3,0,61.68,0
2025-12-20,Bol.com,0,2,0,2,146.44,0.0,3,0,53.98,0
2025-12-21,Google Ads,500,13,6,7,1003.3,42.62,24,1,364.57,477.05
2025-12-21,Meta Ads,209,4,2,2,302.93,0.0,7,0,113.41,232.23
2025-12-21,Organic Search,480,11,4,7,940.3,0.0,20,0,349.63,0
2025-12-21,Direct,199,6,1,5,464.49,0.0,9,0,176.8,0
2025-12-21,Email,190,9,1,8,780.62,0.0,17,0,279.37,0
2025-12-21,Referral,110,3,1,2,247.53,0.0,5,0,94.33,0
2025-12-21,Bol.com,0,2,0,2,161.25,0.0,3,0,57.67,0
2025-12-22,Google Ads,737,20,11,9,1448.87,39.25,36,1,535.5,725.81
2025-12-22,Meta Ads,355,7,4,3,586.39,0.0,12,0,211.78,339.44
2025-12-22,Organic Search,753,17,6,11,1397.61,50.13,28,1,535.76,0
2025-12-22,Direct,331,10,2,8,699.48,0.0,16,0,257.99,0
2025-12-22,Email,282,12,1,11,933.83,0.0,23,0,347.53,0
2025-12-22,Referral,185,5,2,3,419.23,0.0,9,0,153.52,0
2025-12-22,Bol.com,0,4,1,3,315.59,0.0,6,0,117.4,0
2025-12-23,Google Ads,795,21,11,10,1665.09,47.22,36,1,628.71,630.29
2025-12-23,Meta Ads,313,5,3,2,380.11,0.0,8,0,147.64,355.96
2025-12-23,Organic Search,603,12,4,8,1030.92,0.0,22,0,384.26,0
2025-12-23,Direct,282,8,2,6,573.53,0.0,13,0,220.01,0
2025-12-23,Email,230,9,1,8,749.04,0.0,16,0,263.95,0
2025-12-23,Referral,148,4,2,2,329.59,0.0,6,0,115.91,0
2025-12-23,Bol.com,0,3,1,2,217.74,0.0,5,0,77.71,0
2025-12-24,Google Ads,612,15,7,8,1222.45,44.82,28,1,459.55,533.01
2025-12-24,Meta Ads,293,6,3,3,424.5,0.0,10,0,151.11,323.35
2025-12-24,Organic Search,589,13,5,8,1117.56,43.43,24,1,418.58,0
2025-12-24,Direct,302,9,2,7,690.45,0.0,15,0,254.33,0
2025-12-24,Email,260,12,1,11,846.96,0.0,22,0,306.62,0
2025-12-24,Referral,153,4,2,2,285.09,0.0,6,0,110.57,0
2025-12-24,Bol.com,0,2,0,2,142.1,0.0,3,0,51.88,0
2025-12-25,Google Ads,759,17,9,8,1375.38,47.2,32,1,513.79,570.98
2025-12-25,Meta Ads,314,6,3,3,422.75,0.0,11,0,155.23,311.5
2025-12-25,Organic Search,600,12,4,8,1031.25,0.0,20,0,396.37,0
2025-12-25,Direct,321,9,2,7,774.48,0.0,15,0,278.84,0
2025-12-25,Email,250,9,1,8,628.12,0.0,16,0,240.82,0
2025-12-25,Referral,133,3,1,2,221.72,0.0,5,0,80.08,0
2025-12-25,Bol.com,0,4,1,3,325.81,0.0,7,0,117.96,0
2025-12-26,Google Ads,672,20,10,10,1558.65,41.59,38,1,599.37,557.46
2025-12-26,Meta Ads,251,4,2,2,349.29,0.0,7,0,125.96,299.05
2025-12-26,Organic Search,529,12,4,8,921.22,0.0,19,0,350.98,0
2025-12-26,Direct,281,8,1,7,685.62,0.0,15,0,251.11,0
2025-12-26,Email,248,9,1,8,704.74,0.0,16,0,265.19,0
2025-12-26,Referral,138,3,1,2,246.34,0.0,5,0,88.37,0
2025-12-26,Bol.com,0,2,0,2,146.51,0.0,3,0,51.76,0
2025-12-27,Google Ads,498,12,6,6,1003.62,0.0,20,0,373.76,407.98
2025-12-27,Meta Ads,213,4,2,2,306.45,0.0,7,0,109.08,200.21
2025-12-27,Organic Search,409,9,3,6,651.52,0.0,15,0,239.6,0
2025-12-27,Direct,199,6,1,5,504.3,0.0,9,0,192.76,0
2025-12-27,Email,185,8,1,7,695.86,0.0,14,0,253.1,0
2025-12-27,Referral,108,3,1,2,208.76,0.0,5,0,75.33,0
2025-12-27,Bol.com,0,2,0,2,159.2,0.0,3,0,60.17,0
2025-12-28,Google Ads,537,13,6,7,952.99,0.0,25,0,336.47,477.7
2025-12-28,Meta Ads,223,4,2,2,336.72,0.0,7,0,125.91,267.45
2025-12-28,Organic Search,480,11,4,7,876.6,0.0,20,0,326.18,0
2025-12-28,Direct,212,7,1,6,493.53,0.0,11,0,182.24,0
2025-12-28,Email,175,7,0,7,522.72,0.0,11,0,196.69,0
2025-12-28,Referral,114,3,1,2,261.84,0.0,5,0,100.86,0
2025-12-28,Bol.com,0,2,0,2,174.27,0.0,3,0,64.58,0
2025-12-29,Google Ads,664,15,7,8,1074.07,0.0,27,0,402.48,581.76
2025-12-29,Meta Ads,341,7,4,3,585.21,0.0,11,0,218.08,338.99
2025-12-29,Organic Search,703,16,6,10,1142.15,45.16,26,1,432.36,0
2025-12-29,Direct,312,11,2,9,946.09,0.0,19,0,366.52,0
2025-12-29,Email,284,14,2,12,997.19,44.08,26,1,363.65,0
2025-12-29,Referral,155,5,2,3,384.42,0.0,9,0,137.58,0
2025-12-29,Bol.com,0,4,1,3,278.07,0.0,7,0,106.41,0
2025-12-30,Google Ads,572,15,7,8,1211.54,0.0,24,0,456.08,579.97
2025-12-30,Meta Ads,291,5,3,2,427.8,0.0,8,0,165.3,303.86
2025-12-30,Organic Search,615,14,5,9,972.26,35.79,24,1,370.19,0
2025-12-30,Direct,291,9,2,7,625.18,0.0,17,0,226.32,0
2025-12-30,Email,248,11,1,10,823.67,0.0,19,0,307.23,0
2025-12-30,Referral,147,4,2,2,288.17,0.0,7,0,108.78,0
2025-12-30,Bol.com,0,3,1,2,227.47,0.0,5,0,80.17,0
2025-12-31,Google Ads,556,12,6,6,846.64,0.0,20,0,321.4,597.68
2025-12-31,Meta Ads,260,5,3,2,390.24,0.0,9,0,144.89,287.34
2025-12-31,Organic Search,554,12,5,7,854.56,0.0,20,0,324.18,0
2025-12-31,Direct,262,9,2,7,722.76,0.0,14,0,276.24,0
2025-12-31,Email,226,10,1,9,753.37,0.0,18,0,292.64,0
2025-12-31,Referral,144,4,1,3,290.54,0.0,7,0,112.67,0
2025-12-31,Bol.com,0,2,0,2,158.11,0.0,3,0,55.7,0
2026-01-01,Google Ads,582,14,7,7,993.61,0.0,23,0,356.36,521.73
2026-01-01,Meta Ads,233,4,2,2,279.29,0.0,7,0,105.9,301.1
2026-01-01,Organic Search,500,10,4,6,827.36,0.0,18,0,313.15,0
2026-01-01,Direct,286,9,2,7,634.09,0.0,14,0,246.23,0
2026-01-01,Email,234,11,1,10,944.3,0.0,20,0,353.46,0
2026-01-01,Referral,133,4,1,3,347.59,0.0,7,0,134.14,0
2026-01-01,Bol.com,0,3,1,2,256.04,0.0,4,0,92.97,0
2026-01-02,Google Ads,590,16,9,7,1115.79,37.13,29,1,420.97,498.37
2026-01-02,Meta Ads,257,4,2,2,280.45,0.0,7,0,104.16,280.99
2026-01-02,Organic Search,550,11,4,7,839.63,0.0,20,0,303.2,0
2026-01-02,Direct,238,7,1,6,486.92,0.0,12,0,173.6,0
2026-01-02,Email,206,9,1,8,667.18,0.0,15,0,253.9,0
2026-01-02,Referral,130,3,1,2,233.86,0.0,4,0,82.33,0
2026-01-02,Bol.com,0,3,1,2,229.71,0.0,5,0,88.33,0
2026-01-03,Google Ads,447,11,5,6,915.92,0.0,21,0,350.99,405.62
2026-01-03,Meta Ads,215,4,2,2,338.53,0.0,6,0,119.67,210.0
2026-01-03,Organic Search,402,9,3,6,626.81,0.0,16,0,224.65,0
2026-01-03,Direct,185,6,1,5,501.49,0.0,10,0,185.07,0
2026-01-03,Email,163,7,1,6,531.6,0.0,11,0,188.82,0
2026-01-03,Referral,97,3,1,2,259.64,0.0,5,0,91.84,0
2026-01-03,Bol.com,0,2,0,2,137.84,0.0,3,0,52.08,0
2026-01-04,Google Ads,470,11,6,5,948.97,0.0,19,0,361.72,380.49
2026-01-04,Meta Ads,206,4,2,2,286.85,0.0,7,0,110.59,177.0
2026-01-04,Organic Search,388,7,2,5,543.21,0.0,11,0,198.69,0
2026-01-04,Direct,196,5,1,4,434.34,0.0,9,0,160.93,0
2026-01-04,Email,147,5,0,5,413.51,0.0,9,0,156.86,0
2026-01-04,Referral,102,2,1,1,153.35,0.0,3,0,55.82,0
2026-01-04,Bol.com,0,1,0,1,85.11,0.0,1,0,32.16,0
2026-01-05,Google Ads,702,20,11,9,1628.21,39.6,36,1,598.73,650.86
2026-01-05,Meta Ads,311,5,3,2,403.25,0.0,9,0,154.69,318.26
2026-01-05,Organic Search,593,11,4,7,852.8,0.0,20,0,326.48,0
2026-01-05,Direct,300,10,2,8,694.21,0.0,17,0,259.65,0
2026-01-05,Email,261,10,1,9,780.57,0.0,16,0,298.85,0
2026-01-05,Referral,159,4,2,2,339.2,0.0,7,0,128.2,0
2026-01-05,Bol.com,0,3,1,2,222.02,0.0,5,0,79.46,0
2026-01-06,Google Ads,700,17,9,8,1429.7,44.78,28,1,506.03,577.91
2026-01-06,Meta Ads,252,5,3,2,344.66,0.0,9,0,129.69,272.02
2026-01-06,Organic Search,576,11,4,7,858.48,0.0,20,0,327.29,0
2026-01-06,Direct,275,9,2,7,704.44,0.0,15,0,249.2,0
2026-01-06,Email,252,10,1,9,711.27,0.0,17,0,253.63,0
2026-01-06,Referral,131,3,1,2,246.85,0.0,5,0,89.08,0
2026-01-06,Bol.com,0,2,0,2,168.42,0.0,3,0,60.67,0
2026-01-07,Google Ads,646,19,10,9,1481.99,49.1,33,1,551.99,577.96
2026-01-07,Meta Ads,249,5,3,2,397.31,0.0,9,0,151.65,235.33
2026-01-07,Organic Search,484,11,4,7,897.47,0.0,19,0,345.68,0
2026-01-07,Direct,249,9,2,7,711.79,0.0,17,0,250.49,0
2026-01-07,Email,186,7,1,6,584.9,0.0,12,0,217.56,0
2026-01-07,Referral,137,4,2,2,280.93,0.0,7,0,103.12,0
2026-01-07,Bol.com,0,3,1,2,241.95,0.0,5,0,90.32,0
2026-01-08,Google Ads,548,13,7,6,896.43,0.0,24,0,327.37,592.87
2026-01-08,Meta Ads,292,6,3,3,460.98,0.0,9,0,169.47,315.57
2026-01-08,Organic Search,573,12,4,8,826.61,35.96,22,1,293.2,0
2026-01-08,Direct,238,9,2,7,655.63,0.0,15,0,232.89,0
2026-01-08,Email,226,11,1,10,914.1,0.0,19,0,347.45,0
2026-01-08,Referral,140,4,2,2,296.59,0.0,6,0,111.08,0
2026-01-08,Bol.com,0,2,0,2,166.67,0.0,3,0,61.79,0
2026-01-09,Google Ads,575,16,8,8,1332.34,0.0,26,0,489.45,493.49
2026-01-09,Meta Ads,265,5,3,2,345.39,0.0,9,0,123.1,286.43
2026-01-09,Organic Search,542,11,4,7,884.99,0.0,20,0,311.56,0
2026-01-09,Direct,273,9,2,7,776.74,0.0,17,0,275.12,0
2026-01-09,Email,202,8,1,7,692.49,0.0,14,0,260.6,0
2026-01-09,Referral,111,3,1,2,249.95,0.0,4,0,92.96,0
2026-01-09,Bol.com,0,2,0,2,159.45,0.0,3,0,56.88,0
2026-01-10,Google Ads,439,11,6,5,936.59,0.0,21,0,338.44,350.53
2026-01-10,Meta Ads,198,3,1,2,233.22,0.0,5,0,83.07,214.11
2026-01-10,Organic Search,351,8,3,5,673.5,0.0,15,0,238.31,0
2026-01-10,Direct,180,7,1,6,534.21,0.0,13,0,190.46,0
2026-01-10,Email,166,7,0,7,501.83,0.0,12,0,191.02,0
2026-01-10,Referral,81,2,1,1,172.67,0.0,3,0,65.27,0
2026-01-10,Bol.com,0,2,0,2,152.99,0.0,3,0,58.28,0
2026-01-11,Google Ads,387,9,4,5,735.36,0.0,17,0,285.0,397.07
2026-01-11,Meta Ads,200,4,2,2,335.68,0.0,6,0,128.92,210.58
2026-01-11,Organic Search,361,8,3,5,557.09,0.0,14,0,197.28,0
2026-01-11,Direct,182,6,1,5,519.33,0.0,10,0,184.21,0
2026-01-11,Email,154,7,1,6,523.36,0.0,12,0,194.95,0
2026-01-11,Referral,92,2,1,1,169.67,0.0,3,0,65.64,0
2026-01-11,Bol.com,0,2,0,2,164.71,0.0,3,0,58.76,0
2026-01-12,Google Ads,692,16,9,7,1315.5,0.0,26,0,479.52,584.06
2026-01-12,Meta Ads,283,5,3,2,387.03,0.0,8,0,146.47,291.59
2026-01-12,Organic Search,578,14,5,9,1189.33,0.0,23,0,430.06,0
2026-01-12,Direct,279,8,1,7,578.14,0.0,14,0,222.28,0
2026-01-12,Email,254,11,1,10,954.3,0.0,19,0,363.61,0
2026-01-12,Referral,142,4,1,3,284.89,0.0,6,0,104.82,0
2026-01-12,Bol.com,0,3,0,3,226.14,0.0,5,0,82.81,0
2026-01-13,Google Ads,585,16,8,8,1198.07,41.52,30,1,452.14,511.76
2026-01-13,Meta Ads,242,4,2,2,282.03,0.0,6,0,108.96,225.13
2026-01-13,Organic Search,541,10,3,7,741.61,0.0,19,0,279.96,0
2026-01-13,Direct,214,6,1,5,453.5,0.0,10,0,171.13,0
2026-01-13,Email,174,7,0,7,491.32,0.0,11,0,187.13,0
2026-01-13,Referral,118,3,1,2,214.79,0.0,5,0,76.13,0
2026-01-13,Bol.com,0,2,0,2,164.22,0.0,3,0,61.7,0
2026-01-14,Google Ads,555,15,7,8,1108.93,44.34,29,1,418.68,520.19
2026-01-14,Meta Ads,228,4,2,2,327.6,0.0,7,0,117.95,261.98
2026-01-14,Organic Search,430,8,3,5,692.5,0.0,14,0,243.73,0
2026-01-14,Direct,241,8,1,7,601.27,0.0,15,0,222.61,0
2026-01-14,Email,201,9,1,8,709.2,0.0,16,0,275.27,0
2026-01-14,Referral,110,3,1,2,259.82,0.0,5,0,94.92,0
2026-01-14,Bol.com,0,2,0,2,150.81,0.0,3,0,56.19,0
2026-01-15,Google Ads,536,14,8,6,1176.98,0.0,22,0,434.5,437.13
2026-01-15,Meta Ads,246,4,2,2,294.56,0.0,7,0,110.76,256.69
2026-01-15,Organic Search,465,10,4,6,756.59,0.0,17,0,276.49,0
2026-01-15,Direct,255,8,1,7,581.76,0.0,14,0,209.06,0
2026-01-15,Email,190,7,1,6,504.54,0.0,11,0,178.49,0
2026-01-15,Referral,108,3,1,2,214.31,0.0,5,0,75.88,0
2026-01-15,Bol.com,0,3,0,3,208.16,0.0,5,0,75.91,0
2026-01-16,Google Ads,552,16,8,8,1171.02,35.64,26,1,428.62,455.45
2026-01-16,Meta Ads,213,4,2,2,325.35,0.0,7,0,123.44,281.0
2026-01-16,Organic Search,494,12,4,8,1016.24,0.0,23,0,379.53,0
2026-01-16,Direct,230,7,1,6,605.39,0.0,11,0,230.65,0
2026-01-16,Email,213,8,1,7,627.09,0.0,13,0,220.99,0
2026-01-16,Referral,119,3,1,2,211.02,0.0,5,0,78.47,0
2026-01-16,Bol.com,0,2,0,2,173.13,0.0,3,0,61.95,0
2026-01-17,Google Ads,443,12,7,5,986.05,0.0,22,0,374.79,370.47
2026-01-17,Meta Ads,165,3,1,2,210.5,0.0,5,0,79.37,189.03
2026-01-17,Organic Search,388,7,2,5,486.31,0.0,11,0,175.19,0
2026-01-17,Direct,179,6,1,5,436.1,0.0,10,0,161.49,0
2026-01-17,Email,150,7,1,6,516.66,0.0,13,0,183.44,0
2026-01-17,Referral,89,2,1,1,143.36,0.0,3,0,53.24,0
2026-01-17,Bol.com,0,2,0,2,145.84,0.0,3,0,52.76,0
2026-01-18,Google Ads,349,8,4,4,627.73,0.0,13,0,229.01,343.68
2026-01-18,Meta Ads,149,2,1,1,160.77,0.0,3,0,56.81,190.61
2026-01-18,Organic Search,351,7,2,5,574.43,0.0,12,0,220.53,0
2026-01-18,Direct,151,5,1,4,415.91,0.0,8,0,146.92,0
2026-01-18,Email,126,5,0,5,420.41,0.0,8,0,160.66,0
2026-01-18,Referral,79,2,1,1,140.87,0.0,3,0,49.64,0
2026-01-18,Bol.com,0,1,0,1,76.42,0.0,1,0,28.19,0
2026-01-19,Google Ads,614,14,8,6,1100.09,40.56,23,1,420.96,534.02
2026-01-19,Meta Ads,260,4,2,2,286.71,0.0,7,0,102.04,258.75
2026-01-19,Organic Search,504,10,4,6,755.4,0.0,19,0,278.39,0
2026-01-19,Direct,256,10,2,8,817.52,0.0,19,0,299.27,0
2026-01-19,Email,195,8,1,7,663.4,0.0,13,0,243.78,0
2026-01-19,Referral,135,4,2,2,288.68,0.0,6,0,108.38,0
2026-01-19,Bol.com,0,2,0,2,142.13,0.0,3,0,50.58,0
2026-01-20,Google Ads,451,11,5,6,925.7,0.0,19,0,334.51,396.56
2026-01-20,Meta Ads,216,4,2,2,346.07,0.0,7,0,133.81,228.86
2026-01-20,Organic Search,457,11,4,7,804.48,0.0,19,0,300.66,0
2026-01-20,Direct,216,7,1,6,524.88,0.0,11,0,203.71,0
2026-01-20,Email,191,9,1,8,679.36,0.0,14,0,245.35,0
2026-01-20,Referral,96,3,1,2,219.45,0.0,4,0,81.43,0
2026-01-20,Bol.com,0,2,0,2,164.19,0.0,3,0,63.28,0
2026-01-21,Google Ads,465,12,6,6,1024.71,0.0,22,0,394.36,447.47
2026-01-21,Meta Ads,230,4,2,2,302.32,0.0,7,0,116.68,227.93
2026-01-21,Organic Search,433,10,3,7,725.45,0.0,17,0,264.93,0
2026-01-21,Direct,209,8,2,6,687.69,0.0,15,0,243.95,0
2026-01-21,Email,166,8,1,7,597.51,0.0,15,0,228.69,0
2026-01-21,Referral,96,3,1,2,231.37,0.0,5,0,87.47,0
2026-01-21,Bol.com,0,3,1,2,227.53,0.0,5,0,88.01,0
2026-01-22,Google Ads,466,14,8,6,1174.97,0.0,24,0,444.23,395.79
2026-01-22,Meta Ads,216,3,2,1,218.61,0.0,5,0,81.16,238.02
2026-01-22,Organic Search,402,10,4,6,858.58,0.0,16,0,319.23,0
2026-01-22,Direct,191,7,1,6,500.98,0.0,12,0,192.71,0
2026-01-22,Email,174,8,1,7,588.02,0.0,15,0,207.75,0
2026-01-22,Referral,106,3,1,2,242.32,0.0,5,0,92.32,0
2026-01-22,Bol.com,0,3,1,2,218.42,0.0,5,0,80.01,0
2026-01-23,Google Ads,469,11,6,5,888.0,0.0,18,0,338.92,453.97
2026-01-23,Meta Ads,223,3,2,1,226.56,0.0,5,0,79.85,198.99
2026-01-23,Organic Search,458,9,3,6,669.85,0.0,15,0,238.42,0
2026-01-23,Direct,179,5,1,4,408.0,0.0,8,0,151.4,0
2026-01-23,Email,174,6,0,6,513.88,0.0,10,0,187.3,0
2026-01-23,Referral,92,2,0,2,164.27,0.0,3,0,62.94,0
2026-01-23,Bol.com,0,2,0,2,164.2,0.0,3,0,61.72,0
2026-01-24,Google Ads,322,9,5,4,692.35,0.0,16,0,258.93,275.67
2026-01-24,Meta Ads,145,2,1,1,170.77,0.0,3,0,61.46,158.21
2026-01-24,Organic Search,313,7,2,5,492.49,0.0,11,0,176.53,0
2026-01-24,Direct,154,5,1,4,390.53,0.0,8,0,138.7,0
2026-01-24,Email,124,5,0,5,403.55,0.0,9,0,156.22,0
2026-01-24,Referral,78,2,0,2,140.64,0.0,3,0,51.7,0
2026-01-24,Bol.com,0,2,0,2,169.46,0.0,3,0,64.29,0
2026-01-25,Google Ads,386,9,5,4,643.5,0.0,17,0,241.3,329.31
2026-01-25,Meta Ads,141,3,1,2,261.54,0.0,5,0,98.37,166.71
2026-01-25,Organic Search,337,6,2,4,457.33,0.0,10,0,177.56,0
2026-01-25,Direct,138,5,1,4,365.87,0.0,9,0,139.42,0
2026-01-25,Email,111,5,0,5,368.62,0.0,9,0,132.79,0
2026-01-25,Referral,74,2,1,1,172.84,0.0,3,0,60.84,0
2026-01-25,Bol.com,0,2,0,2,151.71,0.0,3,0,57.05,0
2026-01-26,Google Ads,540,13,6,7,1070.09,0.0,24,0,398.65,520.41
2026-01-26,Meta Ads,257,5,3,2,383.27,0.0,9,0,147.74,240.25
2026-01-26,Organic Search,477,8,3,5,562.8,0.0,15,0,204.51,0
2026-01-26,Direct,235,7,1,6,543.01,0.0,11,0,199.6,0
2026-01-26,Email,178,6,0,6,485.08,0.0,9,0,176.02,0
2026-01-26,Referral,128,3,1,2,230.07,0.0,5,0,86.38,0
2026-01-26,Bol.com,0,2,0,2,156.87,0.0,3,0,57.95,0
2026-01-27,Google Ads,514,12,6,6,975.3,0.0,19,0,377.6,435.14
2026-01-27,Meta Ads,205,4,2,2,337.51,0.0,7,0,129.88,232.5
2026-01-27,Organic Search,411,7,2,5,581.38,0.0,12,0,218.81,0
2026-01-27,Direct,221,8,1,7,567.79,0.0,13,0,217.27,0
2026-01-27,Email,183,8,1,7,697.86,0.0,14,0,257.69,0
2026-01-27,Referral,108,2,0,2,158.29,0.0,3,0,58.19,0
2026-01-27,Bol.com,0,2,0,2,159.49,0.0,3,0,60.88,0
2026-01-28,Google Ads,491,11,6,5,761.84,0.0,19,0,281.04,373.06
2026-01-28,Meta Ads,212,4,2,2,320.72,0.0,7,0,120.27,223.58
2026-01-28,Organic Search,383,8,3,5,579.95,0.0,14,0,207.7,0
2026-01-28,Direct,194,6,1,5,458.29,0.0,10,0,175.56,0
2026-01-28,Email,172,8,1,7,632.92,0.0,14,0,244.08,0
2026-01-28,Referral,98,2,0,2,149.65,0.0,3,0,56.73,0
2026-01-28,Bol.com,0,2,0,2,140.01,0.0,3,0,54.02,0
2026-01-29,Google Ads,458,13,7,6,959.44,0.0,23,0,368.38,411.4
2026-01-29,Meta Ads,210,4,2,2,316.59,0.0,6,0,116.2,229.97
2026-01-29,Organic Search,433,10,4,6,811.64,0.0,18,0,311.06,0
2026-01-29,Direct,197,6,1,5,412.74,0.0,11,0,155.63,0
2026-01-29,Email,158,7,0,7,523.31,0.0,13,0,196.15,0
2026-01-29,Referral,111,3,1,2,238.81,0.0,5,0,84.32,0
2026-01-29,Bol.com,0,2,0,2,148.68,0.0,3,0,55.38,0
2026-01-30,Google Ads,484,12,6,6,849.47,0.0,22,0,325.75,412.44
2026-01-30,Meta Ads,201,3,1,2,241.19,0.0,5,0,88.62,226.14
2026-01-30,Organic Search,451,10,4,6,735.28,0.0,17,0,267.35,0
2026-01-30,Direct,191,5,1,4,393.93,0.0,8,0,141.14,0
2026-01-30,Email,176,7,1,6,498.27,0.0,13,0,178.52,0
2026-01-30,Referral,96,3,1,2,218.95,0.0,5,0,82.58,0
2026-01-30,Bol.com,0,2,0,2,168.04,0.0,3,0,65.21,0
2026-01-31,Google Ads,401,11,5,6,910.15,0.0,21,0,322.94,340.11
2026-01-31,Meta Ads,156,3,1,2,220.72,0.0,5,0,78.06,157.37
2026-01-31,Organic Search,350,8,3,5,573.59,0.0,15,0,209.91,0
2026-01-31,Direct,145,5,1,4,413.76,0.0,9,0,160.65,0
2026-01-31,Email,134,5,0,5,355.78,0.0,8,0,136.61,0
2026-01-31,Referral,73,2,0,2,154.82,0.0,3,0,56.87,0
2026-01-31,Bol.com,0,1,0,1,68.84,0.0,1,0,25.75,0
2026-02-01,Google Ads,380,8,4,4,604.56,0.0,13,0,217.67,316.5
2026-02-01,Meta Ads,158,3,1,2,207.55,0.0,5,0,73.31,161.18
2026-02-01,Organic Search,307,7,2,5,586.56,0.0,13,0,216.03,0
2026-02-01,Direct,136,4,1,3,296.48,0.0,7,0,112.14,0
2026-02-01,Email,136,5,0,5,386.5,0.0,9,0,145.04,0
2026-02-01,Referral,77,2,0,2,141.24,0.0,3,0,54.48,0
2026-02-01,Bol.com,0,1,0,1,78.78,0.0,1,0,29.67,0
2026-02-02,Google Ads,561,13,6,7,1038.04,0.0,24,0,379.67,488.4
2026-02-02,Meta Ads,209,3,1,2,247.45,0.0,5,0,91.11,251.81
