session_date,session_source,session_medium,session_campaign,session_default_channel_grouping,device_category,country,landing_page_path,sessions,engaged_sessions,revenue,page_views,add_to_cart_events,begin_checkout_events,purchase_events,transactions
2025-04-29,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/,26,17,0.0,75,2,1,0,0
2025-04-29,email,newsletter,Post-Purchase Flow,Email,tablet,Belgium,/products/recycled-sneakers,31,19,61.52,79,2,1,1,1
2025-04-29,email,newsletter,Weekly Newsletter,Email,desktop,France,/products/premium-hoodie,24,14,0.0,71,1,0,0,0
2025-04-29,bing,organic,,Organic Search,mobile,Belgium,/,12,7,0.0,32,1,0,0,0
2025-04-29,bing,organic,,Organic Search,desktop,Netherlands,/collections/sale,15,8,0.0,41,1,0,0,0
2025-04-29,bing,organic,,Organic Search,desktop,France,/collections/best-sellers,12,7,0.0,30,0,0,0,0
2025-04-29,pinterest,referral,,Social,desktop,Germany,/collections/sale,10,3,0.0,31,0,0,0,0
2025-04-29,pinterest,referral,,Social,mobile,Belgium,/products/premium-hoodie,11,4,0.0,26,0,0,0,0
2025-04-29,pinterest,referral,,Social,desktop,Netherlands,/pages/about-us,9,3,0.0,25,0,0,0,0
2025-04-30,google,cpc,Brand - NL,Paid Search,mobile,France,/,122,66,121.19,360,9,4,2,2
2025-04-30,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/collections/new-arrivals,105,57,59.04,257,8,3,1,1
2025-04-30,google,cpc,Brand - NL,Paid Search,desktop,Belgium,/products/weekend-bag,122,63,169.43,354,7,3,3,3
2025-04-30,google,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,120,68,61.9,291,8,4,1,1
2025-04-30,google,organic,,Organic Search,tablet,Belgium,/products/premium-hoodie,140,88,113.84,340,9,4,2,2
2025-04-30,google,organic,,Organic Search,mobile,Netherlands,/,146,89,134.92,355,12,6,2,2
2025-04-30,(direct),(none),,Direct,desktop,Netherlands,/,70,33,136.23,167,5,2,2,2
2025-04-30,(direct),(none),,Direct,mobile,Belgium,/collections/new-arrivals,73,38,61.65,185,4,2,1,1
2025-04-30,(direct),(none),,Direct,desktop,Belgium,/,66,33,126.92,197,5,2,2,2
2025-04-30,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/new-arrivals,42,20,0.0,131,3,1,0,0
2025-04-30,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/products/recycled-sneakers,43,19,0.0,131,3,1,0,0
2025-04-30,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/collections/accessories,47,20,0.0,150,3,1,0,0
2025-04-30,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/new-arrivals,20,8,0.0,55,1,0,0,0
2025-04-30,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/products/classic-essential-tee,23,11,0.0,62,2,0,0,0
2025-04-30,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/,20,8,0.0,48,1,0,0,0
2025-04-30,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/,38,23,58.68,98,2,1,1,1
2025-04-30,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/,39,24,71.04,114,3,1,1,1
2025-04-30,email,newsletter,Post-Purchase Flow,Email,mobile,Germany,/,31,21,58.99,83,2,1,1,1
2025-04-30,bing,organic,,Organic Search,desktop,Netherlands,/products/premium-hoodie,15,9,0.0,36,1,0,0,0
2025-04-30,bing,organic,,Organic Search,mobile,France,/collections/accessories,15,8,0.0,36,1,0,0,0
2025-04-30,bing,organic,,Organic Search,mobile,Netherlands,/products/classic-essential-tee,17,10,0.0,50,1,0,0,0
2025-04-30,pinterest,referral,,Social,desktop,France,/products/premium-hoodie,11,4,0.0,29,0,0,0,0
2025-04-30,pinterest,referral,,Social,mobile,France,/collections/best-sellers,13,4,0.0,34,1,0,0,0
2025-04-30,pinterest,referral,,Social,mobile,Netherlands,/collections/best-sellers,12,5,0.0,30,0,0,0,0
2025-05-01,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/products/organic-joggers,101,60,56.64,243,7,3,1,1
2025-05-01,google,cpc,Shopping - All Products,Paid Search,desktop,Belgium,/collections/sale,103,53,173.82,319,8,4,3,3
2025-05-01,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/blogs/style-guide,101,54,133.12,295,7,3,2,2
2025-05-01,google,organic,,Organic Search,mobile,Netherlands,/collections/sale,102,59,66.03,282,9,4,1,1
2025-05-01,google,organic,,Organic Search,desktop,Germany,/collections/best-sellers,127,77,143.76,305,8,4,2,2
2025-05-01,google,organic,,Organic Search,desktop,Belgium,/products/classic-essential-tee,117,70,127.1,352,10,5,2,2
2025-05-01,(direct),(none),,Direct,desktop,Belgium,/products/premium-hoodie,48,22,149.28,137,4,2,2,2
2025-05-01,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,63,28,64.51,167,5,2,1,1
2025-05-01,(direct),(none),,Direct,desktop,Netherlands,/products/organic-joggers,50,26,55.77,127,4,2,1,1
2025-05-01,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/products/classic-essential-tee,36,15,0.0,113,2,1,0,0
2025-05-01,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/,42,20,0.0,115,3,1,0,0
2025-05-01,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/new-arrivals,39,17,0.0,107,3,1,0,0
2025-05-01,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Germany,/collections/accessories,18,8,0.0,56,1,0,0,0
2025-05-01,instagram,paid,Stories - New Collection,Paid Social,desktop,Germany,/blogs/style-guide,18,7,0.0,48,1,0,0,0
2025-05-01,instagram,paid,Stories - New Collection,Paid Social,desktop,France,/collections/new-arrivals,20,8,0.0,62,1,0,0,0
2025-05-01,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/sale,26,16,0.0,78,2,0,0,0
2025-05-01,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/,31,21,0.0,96,2,0,0,0
2025-05-01,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/products/organic-joggers,29,18,0.0,86,2,1,0,0
2025-05-01,bing,organic,,Organic Search,mobile,Netherlands,/,13,7,0.0,31,1,0,0,0
2025-05-01,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,12,7,0.0,36,1,0,0,0
2025-05-01,bing,organic,,Organic Search,mobile,Germany,/collections/best-sellers,14,7,0.0,42,1,0,0,0
2025-05-01,pinterest,referral,,Social,desktop,Netherlands,/collections/best-sellers,12,4,0.0,30,1,0,0,0
2025-05-01,pinterest,referral,,Social,mobile,Netherlands,/,10,3,0.0,25,0,0,0,0
2025-05-01,pinterest,referral,,Social,tablet,Netherlands,/collections/new-arrivals,10,3,0.0,27,0,0,0,0
2025-05-02,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/collections/new-arrivals,101,56,171.71,285,9,5,3,3
2025-05-02,google,cpc,Search - Generic,Paid Search,desktop,Netherlands,/collections/new-arrivals,111,59,210.88,276,7,4,3,3
2025-05-02,google,cpc,Brand - NL,Paid Search,desktop,Germany,/products/classic-essential-tee,102,57,125.41,297,7,3,2,2
2025-05-02,google,organic,,Organic Search,desktop,Belgium,/collections/accessories,121,78,134.67,294,9,4,2,2
2025-05-02,google,organic,,Organic Search,desktop,Netherlands,/,145,91,209.0,385,10,5,3,3
2025-05-02,google,organic,,Organic Search,mobile,Netherlands,/products/recycled-sneakers,135,80,71.77,358,9,5,1,1
2025-05-02,(direct),(none),,Direct,mobile,Belgium,/collections/new-arrivals,68,35,62.69,180,5,2,1,1
2025-05-02,(direct),(none),,Direct,mobile,Netherlands,/,67,31,57.04,192,6,3,1,1
2025-05-02,(direct),(none),,Direct,desktop,Netherlands,/collections/sale,60,31,58.69,155,4,2,1,1
2025-05-02,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/pages/about-us,37,18,0.0,101,2,1,0,0
2025-05-02,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Belgium,/,41,19,0.0,118,2,1,0,0
2025-05-02,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/collections/new-arrivals,43,19,0.0,109,4,1,0,0
2025-05-02,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/best-sellers,21,9,0.0,55,2,0,0,0
2025-05-02,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/products/weekend-bag,19,8,0.0,57,1,0,0,0
2025-05-02,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/products/weekend-bag,23,9,0.0,66,1,0,0,0
2025-05-02,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/sale,31,20,71.66,74,2,1,1,1
2025-05-02,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/collections/accessories,34,20,71.43,88,2,1,1,1
2025-05-02,email,newsletter,Abandoned Cart,Email,mobile,Belgium,/collections/sale,37,26,57.38,105,3,1,1,1
2025-05-02,bing,organic,,Organic Search,mobile,France,/collections/best-sellers,16,10,0.0,39,1,0,0,0
2025-05-02,bing,organic,,Organic Search,mobile,Belgium,/,16,10,0.0,50,1,0,0,0
2025-05-02,bing,organic,,Organic Search,desktop,Netherlands,/,18,10,0.0,52,1,0,0,0
2025-05-02,pinterest,referral,,Social,desktop,Netherlands,/collections/best-sellers,12,4,0.0,35,0,0,0,0
2025-05-02,pinterest,referral,,Social,mobile,Netherlands,/products/premium-hoodie,14,5,0.0,40,1,0,0,0
2025-05-02,pinterest,referral,,Social,tablet,Netherlands,/collections/new-arrivals,12,4,0.0,36,1,0,0,0
2025-05-03,google,cpc,Shopping - All Products,Paid Search,desktop,Netherlands,/,69,39,145.13,172,5,3,2,2
2025-05-03,google,cpc,Shopping - All Products,Paid Search,tablet,Belgium,/collections/new-arrivals,68,38,65.29,199,4,2,1,1
2025-05-03,google,cpc,Shopping - Best Sellers,Paid Search,desktop,Netherlands,/,76,40,134.16,206,6,2,2,2
2025-05-03,google,organic,,Organic Search,tablet,France,/products/classic-essential-tee,87,56,62.75,251,7,4,1,1
2025-05-03,google,organic,,Organic Search,mobile,Belgium,/collections/sale,72,44,0.0,231,6,3,0,0
2025-05-03,google,organic,,Organic Search,mobile,France,/products/classic-essential-tee,84,49,73.66,249,5,3,1,1
2025-05-03,(direct),(none),,Direct,desktop,France,/collections/new-arrivals,40,19,68.24,127,3,1,1,1
2025-05-03,(direct),(none),,Direct,mobile,Belgium,/products/classic-essential-tee,45,21,0.0,142,2,1,0,0
2025-05-03,(direct),(none),,Direct,mobile,Belgium,/collections/sale,43,22,63.77,110,3,1,1,1
2025-05-03,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/products/premium-hoodie,25,12,0.0,66,1,0,0,0
2025-05-03,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/blogs/style-guide,31,13,0.0,94,2,1,0,0
2025-05-03,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/blogs/style-guide,26,12,0.0,76,1,0,0,0
2025-05-03,instagram,paid,Stories - New Collection,Paid Social,mobile,Germany,/collections/sale,14,6,0.0,45,1,0,0,0
2025-05-03,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/collections/best-sellers,16,6,0.0,47,1,0,0,0
2025-05-03,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Belgium,/blogs/style-guide,14,6,0.0,35,0,0,0,0
2025-05-03,email,newsletter,Weekly Newsletter,Email,mobile,Other,/collections/sale,21,13,0.0,53,1,0,0,0
2025-05-03,email,newsletter,Weekly Newsletter,Email,desktop,Belgium,/blogs/style-guide,19,13,0.0,54,1,0,0,0
2025-05-03,email,newsletter,Abandoned Cart,Email,desktop,Germany,/,23,14,57.24,69,2,1,1,1
2025-05-03,bing,organic,,Organic Search,mobile,Netherlands,/,10,6,0.0,28,0,0,0,0
2025-05-03,bing,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,9,5,0.0,22,0,0,0,0
2025-05-03,bing,organic,,Organic Search,tablet,Belgium,/,11,7,0.0,30,0,0,0,0
2025-05-03,pinterest,referral,,Social,desktop,Belgium,/collections/accessories,7,2,0.0,20,0,0,0,0
2025-05-03,pinterest,referral,,Social,desktop,Other,/collections/sale,7,2,0.0,21,0,0,0,0
2025-05-03,pinterest,referral,,Social,mobile,Netherlands,/pages/about-us,9,3,0.0,25,0,0,0,0
2025-05-04,google,cpc,Brand - NL,Paid Search,mobile,Netherlands,/blogs/style-guide,79,39,61.38,190,6,3,1,1
2025-05-04,google,cpc,Shopping - All Products,Paid Search,mobile,Germany,/,86,47,65.87,235,8,3,1,1
2025-05-04,google,cpc,Performance Max - Prospecting,Paid Search,desktop,France,/collections/accessories,70,38,64.81,185,6,3,1,1
2025-05-04,google,organic,,Organic Search,mobile,Netherlands,/,99,58,61.09,304,9,5,1,1
2025-05-04,google,organic,,Organic Search,desktop,Netherlands,/,93,52,62.69,291,7,3,1,1
2025-05-04,google,organic,,Organic Search,desktop,Netherlands,/collections/sale,91,51,149.32,269,6,3,2,2
2025-05-04,(direct),(none),,Direct,mobile,Germany,/products/premium-hoodie,44,20,63.71,105,3,1,1,1
2025-05-04,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,39,20,61.75,101,3,1,1,1
2025-05-04,(direct),(none),,Direct,desktop,Netherlands,/products/recycled-sneakers,43,19,58.68,128,3,1,1,1
2025-05-04,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/sale,33,15,0.0,83,3,1,0,0
2025-05-04,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/pages/about-us,30,14,0.0,77,2,1,0,0
2025-05-04,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/collections/sale,26,12,0.0,67,2,1,0,0
2025-05-04,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/best-sellers,14,6,0.0,44,0,0,0,0
2025-05-04,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/collections/new-arrivals,13,5,0.0,32,0,0,0,0
2025-05-04,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/products/weekend-bag,15,7,0.0,44,1,0,0,0
2025-05-04,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/collections/accessories,25,16,69.87,64,2,1,1,1
2025-05-04,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/best-sellers,21,14,0.0,53,1,0,0,0
2025-05-04,email,newsletter,Abandoned Cart,Email,tablet,Netherlands,/collections/best-sellers,23,13,0.0,65,2,0,0,0
2025-05-04,bing,organic,,Organic Search,mobile,Netherlands,/,12,7,0.0,38,0,0,0,0
2025-05-04,bing,organic,,Organic Search,tablet,Germany,/blogs/style-guide,10,5,0.0,24,0,0,0,0
2025-05-04,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,10,6,0.0,31,0,0,0,0
2025-05-04,pinterest,referral,,Social,desktop,Netherlands,/collections/best-sellers,8,3,0.0,25,0,0,0,0
2025-05-04,pinterest,referral,,Social,desktop,Belgium,/,10,4,0.0,24,0,0,0,0
2025-05-04,pinterest,referral,,Social,desktop,Belgium,/products/weekend-bag,10,4,0.0,27,0,0,0,0
2025-05-05,google,cpc,Search - Generic,Paid Search,desktop,Belgium,/collections/sale,131,66,282.83,325,9,4,4,4
2025-05-05,google,cpc,Brand - BE,Paid Search,desktop,Belgium,/collections/new-arrivals,137,78,182.68,381,12,6,3,3
2025-05-05,google,cpc,Brand - NL,Paid Search,mobile,Netherlands,/collections/new-arrivals,106,55,136.49,290,8,4,2,2
2025-05-05,google,organic,,Organic Search,mobile,Netherlands,/,165,104,119.45,411,10,6,2,2
2025-05-05,google,organic,,Organic Search,mobile,Netherlands,/products/premium-hoodie,126,71,61.23,366,8,4,1,1
2025-05-05,google,organic,,Organic Search,mobile,Netherlands,/products/organic-joggers,135,79,62.09,368,10,4,1,1
2025-05-05,(direct),(none),,Direct,desktop,Netherlands,/collections/sale,65,32,114.43,164,6,3,2,2
2025-05-05,(direct),(none),,Direct,desktop,Netherlands,/,73,39,139.41,195,6,3,2,2
2025-05-05,(direct),(none),,Direct,desktop,Belgium,/collections/new-arrivals,69,37,139.46,171,5,3,2,2
2025-05-05,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/collections/sale,54,22,0.0,161,5,2,0,0
2025-05-05,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/collections/best-sellers,51,24,0.0,145,3,1,0,0
2025-05-05,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Germany,/,46,22,0.0,132,3,1,0,0
2025-05-05,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/products/recycled-sneakers,21,10,0.0,59,1,0,0,0
2025-05-05,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/products/premium-hoodie,21,8,0.0,50,1,0,0,0
2025-05-05,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/sale,24,10,0.0,57,1,0,0,0
2025-05-05,email,newsletter,Weekly Newsletter,Email,desktop,Belgium,/products/organic-joggers,35,24,55.28,93,2,1,1,1
2025-05-05,email,newsletter,Post-Purchase Flow,Email,tablet,Germany,/collections/new-arrivals,34,23,74.46,98,2,1,1,1
2025-05-05,email,newsletter,Post-Purchase Flow,Email,tablet,Netherlands,/products/recycled-sneakers,38,27,70.47,93,3,1,1,1
2025-05-05,bing,organic,,Organic Search,desktop,Belgium,/products/premium-hoodie,17,10,0.0,49,1,0,0,0
2025-05-05,bing,organic,,Organic Search,desktop,Belgium,/collections/best-sellers,17,10,0.0,52,1,0,0,0
2025-05-05,bing,organic,,Organic Search,tablet,Netherlands,/collections/new-arrivals,18,12,0.0,45,1,0,0,0
2025-05-05,pinterest,referral,,Social,mobile,Belgium,/collections/best-sellers,15,5,0.0,36,1,0,0,0
2025-05-05,pinterest,referral,,Social,desktop,Germany,/products/weekend-bag,12,5,0.0,34,1,0,0,0
2025-05-05,pinterest,referral,,Social,mobile,Netherlands,/pages/about-us,15,5,0.0,46,1,0,0,0
2025-05-06,google,cpc,Brand - BE,Paid Search,mobile,Netherlands,/products/classic-essential-tee,83,41,57.25,259,6,2,1,1
2025-05-06,google,cpc,Brand - BE,Paid Search,desktop,Netherlands,/,102,53,188.26,318,9,4,3,3
2025-05-06,google,cpc,Brand - BE,Paid Search,tablet,Netherlands,/products/weekend-bag,91,45,124.56,287,6,2,2,2
2025-05-06,google,organic,,Organic Search,desktop,Netherlands,/products/premium-hoodie,123,70,122.26,377,9,4,2,2
2025-05-06,google,organic,,Organic Search,mobile,Belgium,/products/weekend-bag,128,82,55.29,404,8,4,1,1
2025-05-06,google,organic,,Organic Search,desktop,Netherlands,/collections/sale,127,78,133.04,404,9,4,2,2
2025-05-06,(direct),(none),,Direct,tablet,Netherlands,/collections/best-sellers,55,27,63.32,167,4,2,1,1
2025-05-06,(direct),(none),,Direct,mobile,Netherlands,/collections/best-sellers,58,29,71.27,156,4,2,1,1
2025-05-06,(direct),(none),,Direct,mobile,Belgium,/collections/sale,62,29,74.63,148,5,3,1,1
2025-05-06,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/new-arrivals,43,20,0.0,107,3,1,0,0
2025-05-06,facebook,paid,Broad - Interest Based,Paid Social,desktop,Germany,/,34,16,0.0,81,3,1,0,0
2025-05-06,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Belgium,/products/classic-essential-tee,40,16,0.0,103,2,1,0,0
2025-05-06,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/collections/sale,21,9,0.0,55,1,0,0,0
2025-05-06,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/organic-joggers,20,8,0.0,54,1,0,0,0
2025-05-06,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/sale,19,7,0.0,60,1,0,0,0
2025-05-06,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/collections/sale,31,21,64.38,81,2,1,1,1
2025-05-06,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/collections/best-sellers,29,17,70.44,77,2,0,1,1
2025-05-06,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/collections/sale,29,19,55.88,75,2,1,1,1
2025-05-06,bing,organic,,Organic Search,tablet,Netherlands,/,13,7,0.0,41,1,0,0,0
2025-05-06,bing,organic,,Organic Search,desktop,Netherlands,/,16,9,0.0,44,1,0,0,0
2025-05-06,bing,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,13,7,0.0,37,1,0,0,0
2025-05-06,pinterest,referral,,Social,desktop,Belgium,/,12,5,0.0,34,0,0,0,0
2025-05-06,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,12,5,0.0,35,0,0,0,0
2025-05-06,pinterest,referral,,Social,mobile,France,/products/premium-hoodie,13,4,0.0,34,1,0,0,0
2025-05-07,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/collections/new-arrivals,92,51,56.64,273,7,4,1,1
2025-05-07,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/products/weekend-bag,120,72,124.68,314,9,5,2,2
2025-05-07,google,cpc,Performance Max - Prospecting,Paid Search,desktop,Netherlands,/blogs/style-guide,120,64,195.35,312,11,6,3,3
2025-05-07,google,organic,,Organic Search,tablet,Netherlands,/pages/about-us,135,84,114.61,363,11,6,2,2
2025-05-07,google,organic,,Organic Search,desktop,Germany,/products/organic-joggers,121,74,142.41,299,8,3,2,2
