event_date,device_category,channel_grouping,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue
2025-08-17,mobile,Paid Social,60,41,6,3,1,72.76
2025-08-17,desktop,Email,35,23,4,2,1,63.22
2025-08-17,mobile,Email,29,18,2,0,0,0.0
2025-08-18,desktop,Paid Search,166,112,21,11,5,305.7
2025-08-18,mobile,Paid Search,142,92,13,5,2,133.83
2025-08-18,desktop,Organic Search,226,152,25,14,9,571.21
2025-08-18,mobile,Organic Search,178,108,18,9,4,284.45
2025-08-18,desktop,Direct,100,65,11,5,3,209.16
2025-08-18,mobile,Direct,89,56,9,4,2,114.92
2025-08-18,desktop,Paid Social,116,73,13,6,3,213.47
2025-08-18,mobile,Paid Social,77,52,8,3,1,70.65
2025-08-18,desktop,Email,60,39,6,3,1,59.24
2025-08-18,mobile,Email,41,27,4,2,1,67.58
2025-08-19,desktop,Paid Search,179,122,19,10,5,290.11
2025-08-19,mobile,Paid Search,128,86,14,6,3,188.89
2025-08-19,desktop,Organic Search,170,109,20,9,5,357.84
2025-08-19,mobile,Organic Search,168,108,17,8,4,237.63
2025-08-19,desktop,Direct,92,60,11,5,2,126.26
2025-08-19,mobile,Direct,77,52,7,3,1,60.93
2025-08-19,desktop,Paid Social,97,64,11,6,3,192.52
2025-08-19,mobile,Paid Social,84,57,8,4,2,137.33
2025-08-19,desktop,Email,46,29,5,2,1,65.97
2025-08-19,mobile,Email,37,22,3,1,0,0.0
2025-08-20,desktop,Paid Search,144,91,17,9,4,268.34
2025-08-20,mobile,Paid Search,127,86,12,6,3,202.61
2025-08-20,desktop,Organic Search,181,110,21,11,6,387.22
2025-08-20,mobile,Organic Search,162,111,16,7,3,208.48
2025-08-20,desktop,Direct,90,61,10,5,2,136.99
2025-08-20,mobile,Direct,76,50,7,3,1,72.43
2025-08-20,desktop,Paid Social,87,60,11,6,3,201.76
2025-08-20,mobile,Paid Social,79,50,8,3,1,60.32
2025-08-20,desktop,Email,47,32,5,2,1,63.45
2025-08-20,mobile,Email,43,28,4,2,1,64.97
2025-08-21,desktop,Paid Search,166,107,18,9,5,341.27
2025-08-21,mobile,Paid Search,125,83,12,6,3,217.26
2025-08-21,desktop,Organic Search,210,141,27,15,8,572.86
2025-08-21,mobile,Organic Search,151,96,16,7,3,185.5
2025-08-21,desktop,Direct,94,57,10,5,2,133.14
2025-08-21,mobile,Direct,70,48,6,2,0,0.0
2025-08-21,desktop,Paid Social,88,56,11,5,3,199.4
2025-08-21,mobile,Paid Social,87,55,8,4,2,140.61
2025-08-21,desktop,Email,57,37,7,3,1,62.94
2025-08-21,mobile,Email,38,26,4,1,0,0.0
2025-08-22,desktop,Paid Search,151,100,18,10,6,435.29
2025-08-22,mobile,Paid Search,142,96,13,6,3,185.72
2025-08-22,desktop,Organic Search,183,115,23,13,8,557.24
2025-08-22,mobile,Organic Search,171,102,18,9,4,286.28
2025-08-22,desktop,Direct,97,61,10,5,2,118.75
2025-08-22,mobile,Direct,86,52,7,3,1,65.48
2025-08-22,desktop,Paid Social,88,59,10,5,3,210.36
2025-08-22,mobile,Paid Social,85,58,8,3,1,70.32
2025-08-22,desktop,Email,46,27,5,2,1,61.83
2025-08-22,mobile,Email,40,25,4,2,1,59.7
2025-08-23,desktop,Paid Search,114,79,14,8,5,352.53
2025-08-23,mobile,Paid Search,110,75,11,5,2,132.61
2025-08-23,desktop,Organic Search,167,116,19,10,6,359.66
2025-08-23,mobile,Organic Search,137,86,14,7,3,212.87
2025-08-23,desktop,Direct,71,46,8,4,2,134.17
2025-08-23,mobile,Direct,54,37,5,2,1,58.79
2025-08-23,desktop,Paid Social,70,44,8,4,2,118.1
2025-08-23,mobile,Paid Social,57,39,5,2,1,69.32
2025-08-23,desktop,Email,41,26,5,2,1,69.43
2025-08-23,mobile,Email,34,21,3,1,0,0.0
2025-08-24,desktop,Paid Search,111,71,14,8,5,309.06
2025-08-24,mobile,Paid Search,102,65,9,4,2,115.43
2025-08-24,desktop,Organic Search,150,102,17,9,5,355.61
2025-08-24,mobile,Organic Search,126,76,12,6,2,144.65
2025-08-24,desktop,Direct,65,40,8,4,2,114.82
2025-08-24,mobile,Direct,58,38,5,2,0,0.0
2025-08-24,desktop,Paid Social,69,47,9,4,2,117.4
2025-08-24,mobile,Paid Social,50,33,4,2,1,68.85
2025-08-24,desktop,Email,39,24,4,2,1,66.17
2025-08-24,mobile,Email,28,17,2,0,0,0.0
2025-08-25,desktop,Paid Search,180,116,22,12,6,425.65
2025-08-25,mobile,Paid Search,158,110,17,8,4,244.02
2025-08-25,desktop,Organic Search,246,156,30,17,10,678.78
2025-08-25,mobile,Organic Search,190,126,18,8,4,264.19
2025-08-25,desktop,Direct,116,71,12,7,4,287.9
2025-08-25,mobile,Direct,99,59,9,4,2,125.69
2025-08-25,desktop,Paid Social,102,71,11,6,3,208.49
2025-08-25,mobile,Paid Social,100,62,10,5,2,132.85
2025-08-25,desktop,Email,53,34,5,2,1,59.69
2025-08-25,mobile,Email,47,30,4,1,0,0.0
2025-08-26,desktop,Paid Search,168,114,21,12,7,408.18
2025-08-26,mobile,Paid Search,129,90,14,7,3,194.39
2025-08-26,desktop,Organic Search,168,116,20,11,7,465.87
2025-08-26,mobile,Organic Search,159,107,16,7,3,204.79
2025-08-26,desktop,Direct,92,60,10,5,3,178.89
2025-08-26,mobile,Direct,79,55,7,3,1,65.98
2025-08-26,desktop,Paid Social,104,66,12,7,3,208.05
2025-08-26,mobile,Paid Social,71,47,7,3,1,58.93
2025-08-26,desktop,Email,46,27,5,2,1,62.28
2025-08-26,mobile,Email,39,26,3,1,0,0.0
2025-08-27,desktop,Paid Search,173,114,20,11,6,388.69
2025-08-27,mobile,Paid Search,137,93,13,7,3,211.72
2025-08-27,desktop,Organic Search,176,121,20,10,5,316.59
2025-08-27,mobile,Organic Search,149,90,15,7,3,212.74
2025-08-27,desktop,Direct,90,54,9,5,2,116.75
2025-08-27,mobile,Direct,86,52,8,3,1,68.3
2025-08-27,desktop,Paid Social,90,59,11,6,3,183.63
2025-08-27,mobile,Paid Social,80,51,8,3,1,67.06
2025-08-27,desktop,Email,56,35,6,3,1,63.02
2025-08-27,mobile,Email,46,28,5,2,0,0.0
2025-08-28,desktop,Paid Search,159,97,20,11,6,405.55
2025-08-28,mobile,Paid Search,140,88,15,7,3,174.83
2025-08-28,desktop,Organic Search,172,105,18,10,5,324.37
2025-08-28,mobile,Organic Search,165,104,17,8,4,283.89
2025-08-28,desktop,Direct,92,58,11,5,3,194.97
2025-08-28,mobile,Direct,74,51,7,3,1,67.58
2025-08-28,desktop,Paid Social,91,58,11,6,3,209.4
2025-08-28,mobile,Paid Social,70,47,6,2,0,0.0
2025-08-28,desktop,Email,56,36,6,3,1,64.13
2025-08-28,mobile,Email,42,28,3,1,0,0.0
2025-08-29,desktop,Paid Search,189,131,22,11,6,395.11
2025-08-29,mobile,Paid Search,129,78,12,6,2,128.07
2025-08-29,desktop,Organic Search,194,120,21,10,5,361.27
2025-08-29,mobile,Organic Search,177,120,19,8,4,267.1
2025-08-29,desktop,Direct,113,70,14,8,4,254.03
2025-08-29,mobile,Direct,93,62,9,4,1,65.34
2025-08-29,desktop,Paid Social,96,59,11,6,3,184.28
2025-08-29,mobile,Paid Social,95,60,9,4,1,72.03
2025-08-29,desktop,Email,58,39,6,3,1,61.16
2025-08-29,mobile,Email,50,30,5,2,1,68.1
2025-08-30,desktop,Paid Search,121,82,14,7,3,197.74
2025-08-30,mobile,Paid Search,107,66,10,4,2,141.25
2025-08-30,desktop,Organic Search,148,95,19,9,5,327.27
2025-08-30,mobile,Organic Search,119,82,11,4,2,122.82
2025-08-30,desktop,Direct,82,50,10,5,2,135.65
2025-08-30,mobile,Direct,61,37,6,2,0,0.0
2025-08-30,desktop,Paid Social,79,50,9,4,2,138.16
2025-08-30,mobile,Paid Social,63,42,5,2,1,61.89
2025-08-30,desktop,Email,36,22,4,2,1,58.54
2025-08-30,mobile,Email,36,24,3,1,0,0.0
2025-08-31,desktop,Paid Search,141,89,17,9,5,295.17
2025-08-31,mobile,Paid Search,103,69,10,5,2,116.18
2025-08-31,desktop,Organic Search,162,101,18,9,5,290.92
2025-08-31,mobile,Organic Search,131,78,12,5,2,141.42
2025-08-31,desktop,Direct,81,51,9,4,2,118.71
2025-08-31,mobile,Direct,63,42,6,3,1,57.68
2025-08-31,desktop,Paid Social,73,48,9,5,3,204.01
2025-08-31,mobile,Paid Social,70,47,6,3,1,59.08
2025-08-31,desktop,Email,42,25,4,2,1,61.81
2025-08-31,mobile,Email,37,24,3,1,0,0.0
2025-09-01,desktop,Paid Search,212,131,23,11,6,395.64
2025-09-01,mobile,Paid Search,139,97,13,5,2,144.2
2025-09-01,desktop,Organic Search,227,140,28,16,9,581.79
2025-09-01,mobile,Organic Search,191,131,20,10,4,252.03
2025-09-01,desktop,Direct,108,68,13,7,4,246.64
2025-09-01,mobile,Direct,102,64,10,5,2,144.85
2025-09-01,desktop,Paid Social,124,80,14,7,3,206.79
2025-09-01,mobile,Paid Social,98,58,10,4,2,129.38
2025-09-01,desktop,Email,67,41,7,4,2,127.18
2025-09-01,mobile,Email,49,33,4,2,0,0.0
2025-09-02,desktop,Paid Search,180,121,21,12,7,409.84
2025-09-02,mobile,Paid Search,143,95,14,6,2,119.67
2025-09-02,desktop,Organic Search,236,147,30,17,10,721.63
2025-09-02,mobile,Organic Search,165,114,16,8,4,284.28
2025-09-02,desktop,Direct,115,79,13,7,4,280.32
2025-09-02,mobile,Direct,78,48,7,3,1,64.53
2025-09-02,desktop,Paid Social,94,63,11,6,3,172.12
2025-09-02,mobile,Paid Social,96,61,9,4,2,143.45
2025-09-02,desktop,Email,56,35,6,3,1,61.8
2025-09-02,mobile,Email,50,33,4,1,0,0.0
2025-09-03,desktop,Paid Search,161,104,20,10,5,327.61
2025-09-03,mobile,Paid Search,127,81,12,5,2,143.28
2025-09-03,desktop,Organic Search,188,115,21,12,7,430.82
2025-09-03,mobile,Organic Search,190,126,19,8,4,281.21
2025-09-03,desktop,Direct,99,61,12,6,3,196.47
2025-09-03,mobile,Direct,81,55,8,3,1,68.92
2025-09-03,desktop,Paid Social,96,65,11,6,3,179.85
2025-09-03,mobile,Paid Social,92,61,10,5,2,115.54
2025-09-03,desktop,Email,58,36,6,3,1,57.81
2025-09-03,mobile,Email,43,26,4,2,1,64.43
2025-09-04,desktop,Paid Search,185,111,24,12,7,474.07
2025-09-04,mobile,Paid Search,133,81,13,6,2,118.89
2025-09-04,desktop,Organic Search,213,132,24,14,8,567.85
2025-09-04,mobile,Organic Search,177,107,17,7,3,192.13
2025-09-04,desktop,Direct,103,62,12,6,3,175.97
2025-09-04,mobile,Direct,89,59,9,4,2,126.9
2025-09-04,desktop,Paid Social,113,71,12,7,3,178.26
2025-09-04,mobile,Paid Social,90,54,8,3,1,67.96
2025-09-04,desktop,Email,52,31,6,3,1,65.25
2025-09-04,mobile,Email,45,30,4,1,0,0.0
2025-09-05,desktop,Paid Search,180,112,22,10,5,353.26
2025-09-05,mobile,Paid Search,147,96,14,6,3,205.48
2025-09-05,desktop,Organic Search,196,123,21,11,6,434.35
2025-09-05,mobile,Organic Search,187,120,17,9,4,290.63
2025-09-05,desktop,Direct,91,60,9,5,3,205.1
2025-09-05,mobile,Direct,93,56,9,4,1,68.83
2025-09-05,desktop,Paid Social,113,75,14,7,4,273.76
2025-09-05,mobile,Paid Social,81,54,7,3,1,65.53
2025-09-05,desktop,Email,58,36,6,3,1,63.95
2025-09-05,mobile,Email,46,30,4,2,1,59.28
2025-09-06,desktop,Paid Search,118,73,14,8,4,266.7
2025-09-06,mobile,Paid Search,97,61,8,4,2,140.04
2025-09-06,desktop,Organic Search,149,100,17,9,5,319.59
2025-09-06,mobile,Organic Search,141,89,14,7,3,216.73
2025-09-06,desktop,Direct,83,50,10,5,2,121.12
2025-09-06,mobile,Direct,57,36,5,2,1,63.16
2025-09-06,desktop,Paid Social,78,53,10,5,2,136.25
2025-09-06,mobile,Paid Social,60,37,5,2,1,68.44
2025-09-06,desktop,Email,39,26,4,2,1,71.74
2025-09-06,mobile,Email,38,25,3,1,0,0.0
2025-09-07,desktop,Paid Search,122,85,15,8,4,264.61
2025-09-07,mobile,Paid Search,94,64,8,3,1,58.8
2025-09-07,desktop,Organic Search,159,103,19,9,5,288.65
2025-09-07,mobile,Organic Search,117,75,13,6,3,201.06
2025-09-07,desktop,Direct,76,52,9,5,3,177.4
2025-09-07,mobile,Direct,65,42,7,3,1,71.52
2025-09-07,desktop,Paid Social,80,52,8,4,2,136.48
2025-09-07,mobile,Paid Social,63,39,6,3,1,72.42
2025-09-07,desktop,Email,45,29,5,2,1,70.12
2025-09-07,mobile,Email,29,18,3,1,0,0.0
2025-09-08,desktop,Paid Search,178,119,22,11,7,435.83
2025-09-08,mobile,Paid Search,168,107,15,6,3,206.02
2025-09-08,desktop,Organic Search,219,146,26,12,6,372.55
2025-09-08,mobile,Organic Search,164,114,17,9,4,288.31
2025-09-08,desktop,Direct,100,61,10,5,3,195.51
2025-09-08,mobile,Direct,87,56,9,4,2,132.42
2025-09-08,desktop,Paid Social,115,77,15,8,4,242.63
2025-09-08,mobile,Paid Social,86,53,8,3,1,65.99
2025-09-08,desktop,Email,55,38,6,3,1,65.2
2025-09-08,mobile,Email,52,35,4,2,0,0.0
2025-09-09,desktop,Paid Search,161,99,18,9,5,322.47
2025-09-09,mobile,Paid Search,152,93,16,7,3,176.92
2025-09-09,desktop,Organic Search,206,125,24,13,8,494.85
2025-09-09,mobile,Organic Search,171,113,17,8,4,248.37
2025-09-09,desktop,Direct,89,57,10,5,3,211.89
2025-09-09,mobile,Direct,82,52,8,4,2,137.08
2025-09-09,desktop,Paid Social,111,77,12,7,4,254.96
2025-09-09,mobile,Paid Social,83,51,8,3,1,67.2
2025-09-09,desktop,Email,47,32,5,2,1,64.92
2025-09-09,mobile,Email,40,25,4,1,0,0.0
2025-09-10,desktop,Paid Search,181,123,19,10,6,399.7
2025-09-10,mobile,Paid Search,130,79,13,6,2,119.06
2025-09-10,desktop,Organic Search,206,125,26,12,7,464.75
2025-09-10,mobile,Organic Search,179,111,18,8,4,266.27
2025-09-10,desktop,Direct,111,73,13,7,3,194.18
2025-09-10,mobile,Direct,87,60,9,4,1,61.37
2025-09-10,desktop,Paid Social,114,70,14,8,4,246.72
2025-09-10,mobile,Paid Social,78,51,7,3,1,60.07
2025-09-10,desktop,Email,51,34,5,2,1,71.06
2025-09-10,mobile,Email,48,31,4,2,0,0.0
2025-09-11,desktop,Paid Search,183,127,22,13,7,413.91
2025-09-11,mobile,Paid Search,157,110,15,7,3,178.1
2025-09-11,desktop,Organic Search,223,146,28,16,9,617.2
2025-09-11,mobile,Organic Search,167,103,15,7,3,216.18
2025-09-11,desktop,Direct,109,66,14,7,4,241.58
2025-09-11,mobile,Direct,83,53,7,3,1,59.3
2025-09-11,desktop,Paid Social,105,68,12,6,3,176.45
2025-09-11,mobile,Paid Social,88,56,9,4,2,131.87
2025-09-11,desktop,Email,54,33,6,3,1,60.8
2025-09-11,mobile,Email,47,29,4,2,0,0.0
2025-09-12,desktop,Paid Search,184,126,21,12,7,489.51
2025-09-12,mobile,Paid Search,133,91,12,6,3,188.1
2025-09-12,desktop,Organic Search,224,142,24,13,8,553.81
2025-09-12,mobile,Organic Search,178,108,19,9,4,274.99
2025-09-12,desktop,Direct,113,75,13,6,3,177.6
2025-09-12,mobile,Direct,88,56,8,3,1,64.33
2025-09-12,desktop,Paid Social,108,71,14,8,4,229.69
2025-09-12,mobile,Paid Social,86,54,8,3,1,60.49
2025-09-12,desktop,Email,50,32,5,2,1,69.03
2025-09-12,mobile,Email,48,29,5,2,1,62.19
2025-09-13,desktop,Paid Search,130,87,16,8,4,272.69
2025-09-13,mobile,Paid Search,98,63,9,4,2,136.13
2025-09-13,desktop,Organic Search,139,84,16,8,5,343.1
2025-09-13,mobile,Organic Search,129,78,12,5,2,125.09
2025-09-13,desktop,Direct,69,48,8,4,2,124.12
2025-09-13,mobile,Direct,55,32,5,2,0,0.0
2025-09-13,desktop,Paid Social,77,50,8,3,1,63.28
2025-09-13,mobile,Paid Social,68,44,7,3,1,59.52
2025-09-13,desktop,Email,45,27,5,2,1,71.35
2025-09-13,mobile,Email,32,19,2,0,0,0.0
2025-09-14,desktop,Paid Search,144,88,16,8,4,270.95
2025-09-14,mobile,Paid Search,104,71,10,4,2,130.8
2025-09-14,desktop,Organic Search,153,107,17,8,5,323.12
2025-09-14,mobile,Organic Search,129,89,13,6,2,117.46
2025-09-14,desktop,Direct,77,53,9,4,2,140.8
2025-09-14,mobile,Direct,73,45,7,3,1,60.12
2025-09-14,desktop,Paid Social,87,53,10,5,2,123.47
2025-09-14,mobile,Paid Social,65,44,7,3,1,70.47
2025-09-14,desktop,Email,42,27,5,2,1,57.66
2025-09-14,mobile,Email,34,22,3,1,0,0.0
2025-09-15,desktop,Paid Search,176,106,23,11,6,422.65
2025-09-15,mobile,Paid Search,169,114,16,8,4,268.82
2025-09-15,desktop,Organic Search,236,158,28,13,7,453.94
2025-09-15,mobile,Organic Search,206,141,19,9,4,268.69
2025-09-15,desktop,Direct,112,71,14,7,4,253.06
2025-09-15,mobile,Direct,98,61,9,4,1,57.22
2025-09-15,desktop,Paid Social,117,77,14,7,4,286.85
2025-09-15,mobile,Paid Social,84,57,9,4,1,62.63
2025-09-15,desktop,Email,55,33,6,3,1,69.52
2025-09-15,mobile,Email,55,35,5,2,1,64.62
2025-09-16,desktop,Paid Search,199,123,25,13,7,498.77
2025-09-16,mobile,Paid Search,151,101,15,7,3,201.39
2025-09-16,desktop,Organic Search,201,140,23,11,6,433.1
2025-09-16,mobile,Organic Search,171,116,17,8,3,181.25
2025-09-16,desktop,Direct,112,72,13,7,4,289.6
2025-09-16,mobile,Direct,89,61,9,4,2,143.62
2025-09-16,desktop,Paid Social,121,84,14,7,3,178.85
2025-09-16,mobile,Paid Social,99,60,9,4,2,120.34
2025-09-16,desktop,Email,57,39,6,3,1,66.26
2025-09-16,mobile,Email,50,34,5,2,0,0.0
2025-09-17,desktop,Paid Search,195,120,25,15,9,545.11
2025-09-17,mobile,Paid Search,133,80,14,7,3,179.7
2025-09-17,desktop,Organic Search,216,139,28,16,10,724.14
2025-09-17,mobile,Organic Search,195,125,21,9,4,259.67
2025-09-17,desktop,Direct,103,70,12,6,3,175.87
2025-09-17,mobile,Direct,88,61,8,3,1,62.08
2025-09-17,desktop,Paid Social,109,71,12,6,3,217.6
2025-09-17,mobile,Paid Social,77,46,7,3,1,58.15
2025-09-17,desktop,Email,62,39,6,3,1,59.14
2025-09-17,mobile,Email,47,31,4,2,1,66.61
2025-09-18,desktop,Paid Search,179,120,21,11,7,450.77
2025-09-18,mobile,Paid Search,154,99,14,7,3,192.12
2025-09-18,desktop,Organic Search,223,151,26,15,9,541.2
2025-09-18,mobile,Organic Search,195,125,20,9,4,276.58
2025-09-18,desktop,Direct,110,75,14,8,4,270.96
2025-09-18,mobile,Direct,100,62,10,5,2,121.01
2025-09-18,desktop,Paid Social,123,73,13,6,3,200.81
2025-09-18,mobile,Paid Social,97,59,9,4,1,69.45
2025-09-18,desktop,Email,53,32,5,2,1,60.21
2025-09-18,mobile,Email,51,34,5,2,1,65.93
2025-09-19,desktop,Paid Search,159,109,20,11,6,346.44
2025-09-19,mobile,Paid Search,140,84,15,6,3,212.09
2025-09-19,desktop,Organic Search,217,148,27,15,8,518.9
2025-09-19,mobile,Organic Search,192,127,17,7,3,188.13
2025-09-19,desktop,Direct,103,69,11,6,3,195.97
2025-09-19,mobile,Direct,90,56,8,3,1,61.95
2025-09-19,desktop,Paid Social,104,65,12,6,3,209.47
2025-09-19,mobile,Paid Social,89,54,8,4,2,118.31
2025-09-19,desktop,Email,56,37,6,3,1,70.56
2025-09-19,mobile,Email,42,27,4,1,0,0.0
2025-09-20,desktop,Paid Search,133,79,15,8,4,268.56
2025-09-20,mobile,Paid Search,121,73,13,5,2,130.47
2025-09-20,desktop,Organic Search,158,109,19,11,6,398.62
2025-09-20,mobile,Organic Search,147,90,16,8,4,232.85
2025-09-20,desktop,Direct,89,60,11,5,3,211.95
2025-09-20,mobile,Direct,63,41,5,2,1,62.9
2025-09-20,desktop,Paid Social,93,60,12,6,3,212.11
2025-09-20,mobile,Paid Social,70,48,7,3,1,67.9
2025-09-20,desktop,Email,49,30,6,3,1,63.59
2025-09-20,mobile,Email,37,24,3,1,0,0.0
2025-09-21,desktop,Paid Search,137,88,15,7,4,238.3
2025-09-21,mobile,Paid Search,103,66,10,5,2,137.08
2025-09-21,desktop,Organic Search,152,94,16,9,5,292.26
2025-09-21,mobile,Organic Search,122,81,11,5,2,129.53
2025-09-21,desktop,Direct,67,44,8,3,1,63.56
2025-09-21,mobile,Direct,59,35,5,2,1,72.14
2025-09-21,desktop,Paid Social,80,52,10,5,3,181.54
2025-09-21,mobile,Paid Social,57,35,6,3,1,72.57
2025-09-21,desktop,Email,43,30,5,2,1,69.65
2025-09-21,mobile,Email,34,21,3,1,0,0.0
2025-09-22,desktop,Paid Search,190,124,22,12,6,372.46
2025-09-22,mobile,Paid Search,178,108,16,7,3,178.91
2025-09-22,desktop,Organic Search,248,156,29,15,8,508.81
2025-09-22,mobile,Organic Search,226,141,21,11,5,302.08
2025-09-22,desktop,Direct,131,89,16,9,5,298.37
2025-09-22,mobile,Direct,111,77,10,5,2,137.64
2025-09-22,desktop,Paid Social,138,91,17,10,5,330.44
2025-09-22,mobile,Paid Social,95,64,8,4,1,59.18
2025-09-22,desktop,Email,69,43,8,4,2,140.48
2025-09-22,mobile,Email,57,35,5,2,1,66.61
2025-09-23,desktop,Paid Search,165,106,20,10,5,336.31
2025-09-23,mobile,Paid Search,133,83,12,6,3,216.76
2025-09-23,desktop,Organic Search,231,142,27,14,8,554.38
2025-09-23,mobile,Organic Search,152,105,15,8,4,278.12
2025-09-23,desktop,Direct,92,56,10,5,3,186.06
2025-09-23,mobile,Direct,88,52,8,3,1,66.37
2025-09-23,desktop,Paid Social,107,64,11,6,3,215.83
2025-09-23,mobile,Paid Social,87,60,9,4,2,121.18
2025-09-23,desktop,Email,53,35,6,3,1,63.61
2025-09-23,mobile,Email,45,30,5,2,0,0.0
2025-09-24,desktop,Paid Search,204,124,23,13,7,503.63
2025-09-24,mobile,Paid Search,137,91,14,6,2,145.29
2025-09-24,desktop,Organic Search,205,133,26,15,9,596.42
2025-09-24,mobile,Organic Search,166,107,17,9,4,264.15
2025-09-24,desktop,Direct,101,69,11,5,3,182.2
2025-09-24,mobile,Direct,96,59,9,4,2,129.42
2025-09-24,desktop,Paid Social,105,69,12,7,4,261.49
2025-09-24,mobile,Paid Social,82,53,9,4,2,117.26
2025-09-24,desktop,Email,57,37,6,3,1,67.6
2025-09-24,mobile,Email,45,29,4,2,0,0.0
2025-09-25,desktop,Paid Search,179,123,19,10,5,353.22
2025-09-25,mobile,Paid Search,161,108,16,7,3,213.85
2025-09-25,desktop,Organic Search,225,151,29,16,8,496.81
2025-09-25,mobile,Organic Search,183,121,18,8,4,261.2
2025-09-25,desktop,Direct,120,81,13,6,3,212.2
2025-09-25,mobile,Direct,80,55,8,4,1,62.53
2025-09-25,desktop,Paid Social,99,67,11,5,2,122.7
2025-09-25,mobile,Paid Social,79,54,8,3,1,63.27
2025-09-25,desktop,Email,63,40,6,3,1,72.01
2025-09-25,mobile,Email,43,28,4,2,0,0.0
2025-09-26,desktop,Paid Search,168,100,18,10,5,340.69
2025-09-26,mobile,Paid Search,163,98,15,6,3,172.58
2025-09-26,desktop,Organic Search,232,161,25,13,7,411.53
2025-09-26,mobile,Organic Search,182,117,17,8,3,198.89
2025-09-26,desktop,Direct,109,68,12,6,3,171.76
2025-09-26,mobile,Direct,91,57,10,4,2,119.49
2025-09-26,desktop,Paid Social,94,62,11,5,3,209.57
2025-09-26,mobile,Paid Social,98,64,10,4,2,143.96
2025-09-26,desktop,Email,58,37,7,3,1,60.36
2025-09-26,mobile,Email,43,26,4,2,0,0.0
2025-09-27,desktop,Paid Search,157,99,18,9,5,354.01
2025-09-27,mobile,Paid Search,121,75,12,5,2,127.93
2025-09-27,desktop,Organic Search,155,92,16,9,5,301.22
2025-09-27,mobile,Organic Search,149,93,15,7,3,179.95
2025-09-27,desktop,Direct,85,55,11,6,3,211.42
2025-09-27,mobile,Direct,75,51,8,3,1,67.83
2025-09-27,desktop,Paid Social,93,58,11,5,3,206.64
2025-09-27,mobile,Paid Social,74,50,7,3,1,71.08
2025-09-27,desktop,Email,48,29,5,2,1,66.51
2025-09-27,mobile,Email,40,26,4,1,0,0.0
2025-09-28,desktop,Paid Search,143,95,16,9,5,288.77
2025-09-28,mobile,Paid Search,115,78,10,4,1,69.8
2025-09-28,desktop,Organic Search,175,117,21,11,6,361.02
2025-09-28,mobile,Organic Search,135,94,12,5,2,123.55
2025-09-28,desktop,Direct,85,52,10,5,2,130.89
2025-09-28,mobile,Direct,66,41,7,3,1,66.28
2025-09-28,desktop,Paid Social,81,52,8,4,2,117.58
2025-09-28,mobile,Paid Social,78,53,7,3,1,64.82
2025-09-28,desktop,Email,46,28,5,2,1,69.55
2025-09-28,mobile,Email,33,21,3,1,0,0.0
2025-09-29,desktop,Paid Search,185,128,20,10,6,419.37
2025-09-29,mobile,Paid Search,179,123,19,10,5,320.65
2025-09-29,desktop,Organic Search,280,195,35,18,9,564.89
2025-09-29,mobile,Organic Search,201,126,18,8,4,270.24
2025-09-29,desktop,Direct,140,94,18,9,5,321.77
2025-09-29,mobile,Direct,114,68,11,5,2,124.79
2025-09-29,desktop,Paid Social,122,74,13,6,3,192.59
2025-09-29,mobile,Paid Social,110,72,12,5,2,126.33
2025-09-29,desktop,Email,64,38,7,4,2,121.77
2025-09-29,mobile,Email,60,41,6,2,0,0.0
2025-09-30,desktop,Paid Search,181,118,21,10,6,375.94
2025-09-30,mobile,Paid Search,139,92,14,6,2,134.43
2025-09-30,desktop,Organic Search,209,146,24,14,8,468.49
2025-09-30,mobile,Organic Search,175,116,18,9,4,234.74
2025-09-30,desktop,Direct,105,72,13,6,3,173.08
2025-09-30,mobile,Direct,83,56,8,4,2,118.51
2025-09-30,desktop,Paid Social,108,72,13,7,4,255.33
2025-09-30,mobile,Paid Social,82,52,9,4,2,117.03
2025-09-30,desktop,Email,59,41,6,3,1,66.03
2025-09-30,mobile,Email,47,28,4,1,0,0.0
2025-10-01,desktop,Paid Search,182,116,23,13,7,445.81
