report_date,account_name,campaign_name,campaign_status,channel_type,device,ad_network_type,impressions,clicks,cost,conversions,conversions_value
2025-06-03,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,428,25,9.87,0,0.0
2025-06-03,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,51,3,1.24,0,0.0
2025-06-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,863,10,2.85,0,0.0
2025-06-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,876,10,2.93,0,0.0
2025-06-03,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,153,1,0.23,0,0.0
2025-06-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,757,8,1.88,0,0.0
2025-06-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,680,8,2.14,0,0.0
2025-06-03,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,96,1,0.27,0,0.0
2025-06-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1249,27,9.03,0,0.0
2025-06-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1174,26,10.15,0,0.0
2025-06-03,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,210,5,1.81,0,0.0
2025-06-03,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,477,30,14.49,1,71.33
2025-06-03,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,582,39,20.25,0,0.0
2025-06-03,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,73,4,1.5,0,0.0
2025-06-03,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,280,20,8.55,0,0.0
2025-06-03,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,332,23,8.87,0,0.0
2025-06-03,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,41,2,1.02,0,0.0
2025-06-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,382,1,0.2,0,0.0
2025-06-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,401,1,0.21,0,0.0
2025-06-03,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,61,0,0.0,0,0.0
2025-06-04,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,662,45,19.27,1,65.97
2025-06-04,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,657,46,20.19,1,62.28
2025-06-04,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,94,5,2.65,0,0.0
2025-06-04,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,308,18,9.57,0,0.0
2025-06-04,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,395,28,13.85,0,0.0
2025-06-04,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,61,4,1.62,0,0.0
2025-06-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1052,11,2.58,0,0.0
2025-06-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1079,13,3.03,0,0.0
2025-06-04,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,164,1,0.32,0,0.0
2025-06-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,778,9,2.85,0,0.0
2025-06-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,797,10,2.63,0,0.0
2025-06-04,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,109,1,0.28,0,0.0
2025-06-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1364,31,11.93,1,61.31
2025-06-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1213,33,10.89,0,0.0
2025-06-04,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,162,4,1.56,0,0.0
2025-06-04,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,592,35,17.11,1,70.85
2025-06-04,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,587,35,18.18,0,0.0
2025-06-04,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,79,4,1.75,0,0.0
2025-06-04,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,295,20,7.86,0,0.0
2025-06-04,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,329,21,9.91,0,0.0
2025-06-04,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,44,3,1.62,0,0.0
2025-06-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,429,1,0.19,0,0.0
2025-06-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,426,1,0.14,0,0.0
2025-06-04,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,66,0,0.0,0,0.0
2025-06-05,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,544,38,15.14,1,64.1
2025-06-05,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,563,39,14.26,0,0.0
2025-06-05,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,95,6,3.21,0,0.0
2025-06-05,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,318,20,10.19,0,0.0
2025-06-05,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,390,28,11.0,0,0.0
2025-06-05,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,49,3,1.4,0,0.0
2025-06-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,859,11,2.75,0,0.0
2025-06-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,962,12,3.22,0,0.0
2025-06-05,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,122,1,0.28,0,0.0
2025-06-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,599,6,1.36,0,0.0
2025-06-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,770,8,2.03,0,0.0
2025-06-05,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,114,1,0.24,0,0.0
2025-06-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1075,29,8.55,0,0.0
2025-06-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1223,27,7.6,0,0.0
2025-06-05,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,192,4,1.5,0,0.0
2025-06-05,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,529,30,15.55,1,72.66
2025-06-05,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,487,29,11.3,0,0.0
2025-06-05,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,79,5,1.84,0,0.0
2025-06-05,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,241,15,6.35,0,0.0
2025-06-05,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,303,20,10.17,0,0.0
2025-06-05,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,43,2,0.82,0,0.0
2025-06-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,408,1,0.15,0,0.0
2025-06-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,358,1,0.21,0,0.0
2025-06-05,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,61,0,0.0,0,0.0
2025-06-06,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,622,38,13.96,1,57.36
2025-06-06,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,637,39,18.45,1,57.13
2025-06-06,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,95,6,2.61,0,0.0
2025-06-06,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,348,25,9.06,1,67.75
2025-06-06,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,335,19,9.33,0,0.0
2025-06-06,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,51,3,1.19,0,0.0
2025-06-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,859,9,2.58,0,0.0
2025-06-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1063,11,3.6,0,0.0
2025-06-06,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,123,1,0.27,0,0.0
2025-06-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,728,8,1.84,0,0.0
2025-06-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,745,9,2.81,0,0.0
2025-06-06,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,110,1,0.25,0,0.0
2025-06-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1048,29,10.54,0,0.0
2025-06-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1068,24,9.68,0,0.0
2025-06-06,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,185,4,1.22,0,0.0
2025-06-06,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,552,31,16.24,0,0.0
2025-06-06,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,511,31,16.15,0,0.0
2025-06-06,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,71,4,1.98,0,0.0
2025-06-06,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,259,18,7.6,0,0.0
2025-06-06,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,255,16,8.28,0,0.0
2025-06-06,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,36,2,0.93,0,0.0
2025-06-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,380,1,0.19,0,0.0
2025-06-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,411,1,0.18,0,0.0
2025-06-06,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,54,0,0.0,0,0.0
2025-06-07,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,421,27,11.38,1,69.46
2025-06-07,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,422,27,9.81,0,0.0
2025-06-07,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,66,3,1.57,0,0.0
2025-06-07,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,276,17,7.47,0,0.0
2025-06-07,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,270,17,7.0,0,0.0
2025-06-07,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,43,3,1.27,0,0.0
2025-06-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,782,8,1.99,0,0.0
2025-06-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,864,10,3.09,0,0.0
2025-06-07,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,123,1,0.23,0,0.0
2025-06-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,509,6,1.97,0,0.0
2025-06-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,570,6,1.54,0,0.0
2025-06-07,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,92,1,0.33,0,0.0
2025-06-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1007,23,7.89,0,0.0
2025-06-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,963,22,8.27,0,0.0
2025-06-07,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,142,3,0.86,0,0.0
2025-06-07,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,456,29,12.95,1,59.31
2025-06-07,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,404,27,13.52,0,0.0
2025-06-07,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,69,4,1.44,0,0.0
2025-06-07,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,194,14,6.84,0,0.0
2025-06-07,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,225,15,6.11,0,0.0
2025-06-07,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,30,1,0.48,0,0.0
2025-06-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,301,1,0.17,0,0.0
2025-06-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,309,1,0.21,0,0.0
2025-06-07,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,42,0,0.0,0,0.0
2025-06-08,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,393,23,10.06,0,0.0
2025-06-08,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,499,31,14.49,0,0.0
2025-06-08,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,67,4,1.46,0,0.0
2025-06-08,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,252,14,6.13,0,0.0
2025-06-08,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,290,17,6.32,0,0.0
2025-06-08,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,40,2,1.05,0,0.0
2025-06-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,752,9,2.13,0,0.0
2025-06-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,722,9,2.46,0,0.0
2025-06-08,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,110,1,0.33,0,0.0
2025-06-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,519,5,1.59,0,0.0
2025-06-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,573,6,1.53,0,0.0
2025-06-08,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,83,1,0.25,0,0.0
2025-06-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,757,19,5.43,0,0.0
2025-06-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1035,25,10.3,0,0.0
2025-06-08,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,137,3,1.18,0,0.0
2025-06-08,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,415,29,15.57,1,56.64
2025-06-08,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,475,34,18.15,0,0.0
2025-06-08,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,65,3,1.51,0,0.0
2025-06-08,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,221,14,5.33,0,0.0
2025-06-08,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,264,17,8.1,0,0.0
2025-06-08,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,32,2,1.05,0,0.0
2025-06-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,273,0,0.0,0,0.0
2025-06-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,320,1,0.14,0,0.0
2025-06-08,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,50,0,0.0,0,0.0
2025-06-09,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,667,41,15.1,1,60.07
2025-06-09,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,639,42,17.32,1,69.34
2025-06-09,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,86,6,2.7,0,0.0
2025-06-09,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,344,25,9.82,0,0.0
2025-06-09,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,380,27,14.09,0,0.0
2025-06-09,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,58,3,1.19,0,0.0
2025-06-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1174,12,3.2,0,0.0
2025-06-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,980,10,2.42,0,0.0
2025-06-09,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,140,1,0.24,0,0.0
2025-06-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,856,9,2.14,0,0.0
2025-06-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,784,10,2.69,0,0.0
2025-06-09,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,120,1,0.26,0,0.0
2025-06-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1270,29,10.58,0,0.0
2025-06-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1190,29,9.41,0,0.0
2025-06-09,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,217,4,1.58,0,0.0
2025-06-09,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,516,31,15.99,0,0.0
2025-06-09,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,674,39,14.86,1,73.72
2025-06-09,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,81,5,2.64,0,0.0
2025-06-09,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,316,17,6.94,0,0.0
2025-06-09,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,379,22,11.28,0,0.0
2025-06-09,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,52,2,0.83,0,0.0
2025-06-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,432,1,0.17,0,0.0
2025-06-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,475,1,0.21,0,0.0
2025-06-09,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,70,0,0.0,0,0.0
2025-06-10,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,612,38,15.55,1,61.92
2025-06-10,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,539,37,15.21,1,57.24
2025-06-10,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,79,5,2.4,0,0.0
2025-06-10,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,308,20,8.84,0,0.0
2025-06-10,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,343,24,9.21,0,0.0
2025-06-10,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,49,2,1.01,0,0.0
2025-06-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,999,11,3.52,0,0.0
2025-06-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,874,9,2.76,0,0.0
2025-06-10,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,139,1,0.27,0,0.0
2025-06-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,739,8,2.13,0,0.0
2025-06-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,732,9,2.92,0,0.0
2025-06-10,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,93,1,0.31,0,0.0
2025-06-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1049,27,7.89,0,0.0
2025-06-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1011,21,6.31,0,0.0
2025-06-10,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,161,3,1.19,0,0.0
2025-06-10,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,524,37,14.04,1,57.86
2025-06-10,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,469,27,9.74,0,0.0
2025-06-10,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,78,4,1.75,0,0.0
2025-06-10,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,266,17,7.06,0,0.0
2025-06-10,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,336,22,9.79,0,0.0
2025-06-10,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,47,3,1.33,0,0.0
2025-06-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,401,1,0.22,0,0.0
2025-06-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,418,1,0.2,0,0.0
2025-06-10,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,67,0,0.0,0,0.0
2025-06-11,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,627,40,16.27,1,69.83
2025-06-11,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,632,42,21.64,1,58.71
2025-06-11,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,90,6,2.5,0,0.0
2025-06-11,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,322,21,10.29,0,0.0
2025-06-11,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,359,25,9.65,0,0.0
2025-06-11,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,44,2,0.8,0,0.0
2025-06-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,955,9,2.36,0,0.0
2025-06-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,950,12,3.59,0,0.0
2025-06-11,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,118,1,0.3,0,0.0
2025-06-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,624,7,1.69,0,0.0
2025-06-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,685,8,2.51,0,0.0
2025-06-11,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,111,1,0.26,0,0.0
2025-06-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1249,30,12.54,1,65.82
2025-06-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1249,30,8.66,0,0.0
2025-06-11,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,184,4,1.6,0,0.0
2025-06-11,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,490,34,17.28,1,66.27
2025-06-11,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,562,35,16.24,0,0.0
2025-06-11,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,84,5,2.59,0,0.0
2025-06-11,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,279,16,6.94,0,0.0
2025-06-11,your_brand,Search - Competitor,ENABLED,SEARCH,MOBILE,SEARCH,327,23,9.84,0,0.0
2025-06-11,your_brand,Search - Competitor,ENABLED,SEARCH,TABLET,SEARCH,46,2,1.06,0,0.0
2025-06-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,DESKTOP,CONTENT,386,1,0.2,0,0.0
2025-06-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,MOBILE,CONTENT,371,1,0.17,0,0.0
2025-06-11,your_brand,Display - Retargeting,ENABLED,DISPLAY,TABLET,CONTENT,54,0,0.0,0,0.0
2025-06-12,your_brand,Brand - NL,ENABLED,SEARCH,DESKTOP,SEARCH,614,38,14.72,1,66.71
2025-06-12,your_brand,Brand - NL,ENABLED,SEARCH,MOBILE,SEARCH,594,39,17.0,0,0.0
2025-06-12,your_brand,Brand - NL,ENABLED,SEARCH,TABLET,SEARCH,92,5,2.62,0,0.0
2025-06-12,your_brand,Brand - BE,ENABLED,SEARCH,DESKTOP,SEARCH,328,21,7.88,0,0.0
2025-06-12,your_brand,Brand - BE,ENABLED,SEARCH,MOBILE,SEARCH,383,24,10.61,0,0.0
2025-06-12,your_brand,Brand - BE,ENABLED,SEARCH,TABLET,SEARCH,48,3,1.28,0,0.0
2025-06-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,DESKTOP,SEARCH,1056,13,4.15,0,0.0
2025-06-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,MOBILE,SEARCH,1092,12,3.26,0,0.0
2025-06-12,your_brand,Shopping - All Products,ENABLED,SHOPPING,TABLET,SEARCH,152,1,0.31,0,0.0
2025-06-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,DESKTOP,SEARCH,618,8,1.93,0,0.0
2025-06-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,MOBILE,SEARCH,679,8,2.63,0,0.0
2025-06-12,your_brand,Shopping - Best Sellers,ENABLED,SHOPPING,TABLET,SEARCH,122,1,0.27,0,0.0
2025-06-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,DESKTOP,CONTENT,1186,30,10.67,1,57.04
2025-06-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,MOBILE,CONTENT,1240,28,7.93,0,0.0
2025-06-12,your_brand,Performance Max - Prospecting,ENABLED,PERFORMANCE_MAX,TABLET,CONTENT,167,4,1.19,0,0.0
2025-06-12,your_brand,Search - Generic,ENABLED,SEARCH,DESKTOP,SEARCH,477,32,14.64,1,55.41
2025-06-12,your_brand,Search - Generic,ENABLED,SEARCH,MOBILE,SEARCH,487,33,12.1,0,0.0
2025-06-12,your_brand,Search - Generic,ENABLED,SEARCH,TABLET,SEARCH,89,5,2.5,0,0.0
2025-06-12,your_brand,Search - Competitor,ENABLED,SEARCH,DESKTOP,SEARCH,284,19,9.0,0,0.0
